t,NO2,t-1,t-2,t-3,t-4,year,month,day,dayofweek,dayofyear,month_sin,month_cos,day_sin,day_cos
2023-02-09,2.6963913791666662e-05,2.73061540625e-05,2.867511514583333e-05,2.8332874875e-05,2.7990634604166665e-05,2023,2,9,3,40,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
2023-02-09,2.662167352083333e-05,2.6963913791666662e-05,2.73061540625e-05,2.867511514583333e-05,2.8332874875e-05,2023,2,9,3,40,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
2023-02-09,2.627943325e-05,2.662167352083333e-05,2.6963913791666662e-05,2.73061540625e-05,2.867511514583333e-05,2023,2,9,3,40,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
2023-02-10,2.5937192979166663e-05,2.627943325e-05,2.662167352083333e-05,2.6963913791666662e-05,2.73061540625e-05,2023,2,10,4,41,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2023-02-10,2.559495270833333e-05,2.5937192979166663e-05,2.627943325e-05,2.662167352083333e-05,2.6963913791666662e-05,2023,2,10,4,41,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2023-02-10,2.52527124375e-05,2.559495270833333e-05,2.5937192979166663e-05,2.627943325e-05,2.662167352083333e-05,2023,2,10,4,41,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2023-02-10,2.4910472166666663e-05,2.52527124375e-05,2.559495270833333e-05,2.5937192979166663e-05,2.627943325e-05,2023,2,10,4,41,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2023-02-11,2.3883751354166663e-05,2.4910472166666663e-05,2.52527124375e-05,2.559495270833333e-05,2.5937192979166663e-05,2023,2,11,5,42,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2023-02-11,2.354151108333333e-05,2.3883751354166663e-05,2.4910472166666663e-05,2.52527124375e-05,2.559495270833333e-05,2023,2,11,5,42,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2023-02-11,2.456823189583333e-05,2.354151108333333e-05,2.3883751354166663e-05,2.4910472166666663e-05,2.52527124375e-05,2023,2,11,5,42,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2023-02-11,2.4225991625e-05,2.456823189583333e-05,2.354151108333333e-05,2.3883751354166663e-05,2.4910472166666663e-05,2023,2,11,5,42,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2023-02-12,2.31992708125e-05,2.4225991625e-05,2.456823189583333e-05,2.354151108333333e-05,2.3883751354166663e-05,2023,2,12,6,43,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2023-02-12,2.2857030541666664e-05,2.31992708125e-05,2.4225991625e-05,2.456823189583333e-05,2.354151108333333e-05,2023,2,12,6,43,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2023-02-12,2.2514790270833333e-05,2.2857030541666664e-05,2.31992708125e-05,2.4225991625e-05,2.456823189583333e-05,2023,2,12,6,43,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2023-02-12,2.217255e-05,2.2514790270833333e-05,2.2857030541666664e-05,2.31992708125e-05,2.4225991625e-05,2023,2,12,6,43,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2023-02-13,2.180264306e-05,2.217255e-05,2.2514790270833333e-05,2.2857030541666664e-05,2.31992708125e-05,2023,2,13,0,44,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2023-02-13,2.143273612e-05,2.180264306e-05,2.217255e-05,2.2514790270833333e-05,2.2857030541666664e-05,2023,2,13,0,44,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2023-02-13,2.106282918e-05,2.143273612e-05,2.180264306e-05,2.217255e-05,2.2514790270833333e-05,2023,2,13,0,44,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2023-02-13,2.069292224e-05,2.106282918e-05,2.143273612e-05,2.180264306e-05,2.217255e-05,2023,2,13,0,44,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2023-02-14,1.958320142e-05,2.069292224e-05,2.106282918e-05,2.143273612e-05,2.180264306e-05,2023,2,14,1,45,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2023-02-14,1.921329448e-05,1.958320142e-05,2.069292224e-05,2.106282918e-05,2.143273612e-05,2023,2,14,1,45,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2023-02-14,2.03230153e-05,1.921329448e-05,1.958320142e-05,2.069292224e-05,2.106282918e-05,2023,2,14,1,45,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2023-02-14,1.995310836e-05,2.03230153e-05,1.921329448e-05,1.958320142e-05,2.069292224e-05,2023,2,14,1,45,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2023-02-15,1.884338754e-05,1.995310836e-05,2.03230153e-05,1.921329448e-05,1.958320142e-05,2023,2,15,2,46,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
2023-02-15,1.84734806e-05,1.884338754e-05,1.995310836e-05,2.03230153e-05,1.921329448e-05,2023,2,15,2,46,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
2023-02-15,1.810357366e-05,1.84734806e-05,1.884338754e-05,1.995310836e-05,2.03230153e-05,2023,2,15,2,46,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
2023-02-15,1.7733666719999997e-05,1.810357366e-05,1.84734806e-05,1.884338754e-05,1.995310836e-05,2023,2,15,2,46,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
2023-02-16,1.736375978e-05,1.7733666719999997e-05,1.810357366e-05,1.84734806e-05,1.884338754e-05,2023,2,16,3,47,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
2023-02-16,1.6993852839999998e-05,1.736375978e-05,1.7733666719999997e-05,1.810357366e-05,1.84734806e-05,2023,2,16,3,47,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
2023-02-16,1.66239459e-05,1.6993852839999998e-05,1.736375978e-05,1.7733666719999997e-05,1.810357366e-05,2023,2,16,3,47,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
2023-02-16,1.6254038959999998e-05,1.66239459e-05,1.6993852839999998e-05,1.736375978e-05,1.7733666719999997e-05,2023,2,16,3,47,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
2023-02-17,1.47744112e-05,1.6254038959999998e-05,1.66239459e-05,1.6993852839999998e-05,1.736375978e-05,2023,2,17,4,48,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
2023-02-17,1.588413202e-05,1.47744112e-05,1.6254038959999998e-05,1.66239459e-05,1.6993852839999998e-05,2023,2,17,4,48,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
2023-02-17,1.5514225079999998e-05,1.588413202e-05,1.47744112e-05,1.6254038959999998e-05,1.66239459e-05,2023,2,17,4,48,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
2023-02-17,1.5144318139999998e-05,1.5514225079999998e-05,1.588413202e-05,1.47744112e-05,1.6254038959999998e-05,2023,2,17,4,48,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
2023-02-18,1.366469038e-05,1.5144318139999998e-05,1.5514225079999998e-05,1.588413202e-05,1.47744112e-05,2023,2,18,5,49,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
2023-02-18,1.329478344e-05,1.366469038e-05,1.5144318139999998e-05,1.5514225079999998e-05,1.588413202e-05,2023,2,18,5,49,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
2023-02-18,1.440450426e-05,1.329478344e-05,1.366469038e-05,1.5144318139999998e-05,1.5514225079999998e-05,2023,2,18,5,49,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
2023-02-18,1.403459732e-05,1.440450426e-05,1.329478344e-05,1.366469038e-05,1.5144318139999998e-05,2023,2,18,5,49,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
2023-02-19,1.29248765e-05,1.403459732e-05,1.440450426e-05,1.329478344e-05,1.366469038e-05,2023,2,19,6,50,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
2023-02-19,6.113318e-06,1.29248765e-05,1.403459732e-05,1.440450426e-05,1.329478344e-05,2023,2,19,6,50,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
2023-02-19,1.29248765e-05,6.113318e-06,1.29248765e-05,1.403459732e-05,1.440450426e-05,2023,2,19,6,50,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
2023-02-19,1.3953764e-05,1.29248765e-05,6.113318e-06,1.29248765e-05,1.403459732e-05,2023,2,19,6,50,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
2023-02-20,2.2228165e-05,1.3953764e-05,1.29248765e-05,6.113318e-06,1.29248765e-05,2023,2,20,0,51,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
2023-02-20,7.2509547e-06,2.2228165e-05,1.3953764e-05,1.29248765e-05,6.113318e-06,2023,2,20,0,51,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
2023-02-20,3.220829e-05,7.2509547e-06,2.2228165e-05,1.3953764e-05,1.29248765e-05,2023,2,20,0,51,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
2023-02-20,1.7931592e-05,3.220829e-05,7.2509547e-06,2.2228165e-05,1.3953764e-05,2023,2,20,0,51,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
2023-02-21,1.6990595153846153e-05,1.7931592e-05,3.220829e-05,7.2509547e-06,2.2228165e-05,2023,2,21,1,52,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
2023-02-21,1.667692953846154e-05,1.6990595153846153e-05,1.7931592e-05,3.220829e-05,7.2509547e-06,2023,2,21,1,52,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
2023-02-21,1.7617926384615385e-05,1.667692953846154e-05,1.6990595153846153e-05,1.7931592e-05,3.220829e-05,2023,2,21,1,52,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
2023-02-21,1.730426076923077e-05,1.7617926384615385e-05,1.667692953846154e-05,1.6990595153846153e-05,1.7931592e-05,2023,2,21,1,52,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
2023-02-22,1.604959830769231e-05,1.730426076923077e-05,1.7617926384615385e-05,1.667692953846154e-05,1.6990595153846153e-05,2023,2,22,2,53,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
2023-02-22,1.5735932692307692e-05,1.604959830769231e-05,1.730426076923077e-05,1.7617926384615385e-05,1.667692953846154e-05,2023,2,22,2,53,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
2023-02-22,1.5422267076923076e-05,1.5735932692307692e-05,1.604959830769231e-05,1.730426076923077e-05,1.7617926384615385e-05,2023,2,22,2,53,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
2023-02-22,1.6363263923076924e-05,1.5422267076923076e-05,1.5735932692307692e-05,1.604959830769231e-05,1.730426076923077e-05,2023,2,22,2,53,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
2023-02-23,1.5108601461538462e-05,1.6363263923076924e-05,1.5422267076923076e-05,1.5735932692307692e-05,1.604959830769231e-05,2023,2,23,3,54,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
2023-02-23,1.4794935846153846e-05,1.5108601461538462e-05,1.6363263923076924e-05,1.5422267076923076e-05,1.5735932692307692e-05,2023,2,23,3,54,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
2023-02-23,1.4481270230769232e-05,1.4794935846153846e-05,1.5108601461538462e-05,1.6363263923076924e-05,1.5422267076923076e-05,2023,2,23,3,54,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
2023-02-23,1.4167604615384616e-05,1.4481270230769232e-05,1.4794935846153846e-05,1.5108601461538462e-05,1.6363263923076924e-05,2023,2,23,3,54,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
2023-02-24,1.3853939e-05,1.4167604615384616e-05,1.4481270230769232e-05,1.4794935846153846e-05,1.5108601461538462e-05,2023,2,24,4,55,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
2023-02-24,1.1730958e-05,1.3853939e-05,1.4167604615384616e-05,1.4481270230769232e-05,1.4794935846153846e-05,2023,2,24,4,55,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
2023-02-24,9.607977e-06,1.1730958e-05,1.3853939e-05,1.4167604615384616e-05,1.4481270230769232e-05,2023,2,24,4,55,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
2023-02-24,1.1789074e-05,9.607977e-06,1.1730958e-05,1.3853939e-05,1.4167604615384616e-05,2023,2,24,4,55,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
2023-02-25,1.8332365e-05,1.1789074e-05,9.607977e-06,1.1730958e-05,1.3853939e-05,2023,2,25,5,56,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
2023-02-25,1.7988700227272725e-05,1.8332365e-05,1.1789074e-05,9.607977e-06,1.1730958e-05,2023,2,25,5,56,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
2023-02-25,1.6151267999999998e-05,1.7988700227272725e-05,1.8332365e-05,1.1789074e-05,9.607977e-06,2023,2,25,5,56,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
2023-02-25,1.3970171e-05,1.6151267999999998e-05,1.7988700227272725e-05,1.8332365e-05,1.1789074e-05,2023,2,25,5,56,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
2023-02-26,1.7645035454545452e-05,1.3970171e-05,1.6151267999999998e-05,1.7988700227272725e-05,1.8332365e-05,2023,2,26,6,57,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
2023-02-26,1.730137068181818e-05,1.7645035454545452e-05,1.3970171e-05,1.6151267999999998e-05,1.7988700227272725e-05,2023,2,26,6,57,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
2023-02-26,1.6957705909090907e-05,1.730137068181818e-05,1.7645035454545452e-05,1.3970171e-05,1.6151267999999998e-05,2023,2,26,6,57,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
2023-02-26,1.6614041136363637e-05,1.6957705909090907e-05,1.730137068181818e-05,1.7645035454545452e-05,1.3970171e-05,2023,2,26,6,57,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
2023-02-27,1.627037636363636e-05,1.6614041136363637e-05,1.6957705909090907e-05,1.730137068181818e-05,1.7645035454545452e-05,2023,2,27,0,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2023-02-27,1.592671159090909e-05,1.627037636363636e-05,1.6614041136363637e-05,1.6957705909090907e-05,1.730137068181818e-05,2023,2,27,0,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2023-02-27,1.5583046818181818e-05,1.592671159090909e-05,1.627037636363636e-05,1.6614041136363637e-05,1.6957705909090907e-05,2023,2,27,0,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2023-02-27,1.5239382045454543e-05,1.5583046818181818e-05,1.592671159090909e-05,1.627037636363636e-05,1.6614041136363637e-05,2023,2,27,0,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2023-02-28,1.3864722954545452e-05,1.5239382045454543e-05,1.5583046818181818e-05,1.592671159090909e-05,1.627037636363636e-05,2023,2,28,1,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2023-02-28,1.4208387727272726e-05,1.3864722954545452e-05,1.5239382045454543e-05,1.5583046818181818e-05,1.592671159090909e-05,2023,2,28,1,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2023-02-28,1.45520525e-05,1.4208387727272726e-05,1.3864722954545452e-05,1.5239382045454543e-05,1.5583046818181818e-05,2023,2,28,1,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2023-02-28,1.4895717272727272e-05,1.45520525e-05,1.4208387727272726e-05,1.3864722954545452e-05,1.5239382045454543e-05,2023,2,28,1,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2023-03-01,1.352105818181818e-05,1.4895717272727272e-05,1.45520525e-05,1.4208387727272726e-05,1.3864722954545452e-05,2023,3,1,2,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-03-01,1.3177393409090907e-05,1.352105818181818e-05,1.4895717272727272e-05,1.45520525e-05,1.4208387727272726e-05,2023,3,1,2,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-03-01,1.2833728636363636e-05,1.3177393409090907e-05,1.352105818181818e-05,1.4895717272727272e-05,1.45520525e-05,2023,3,1,2,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-03-01,1.2490063863636365e-05,1.2833728636363636e-05,1.3177393409090907e-05,1.352105818181818e-05,1.4895717272727272e-05,2023,3,1,2,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-03-02,1.2146399090909092e-05,1.2490063863636365e-05,1.2833728636363636e-05,1.3177393409090907e-05,1.352105818181818e-05,2023,3,2,3,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2023-03-02,1.180273431818182e-05,1.2146399090909092e-05,1.2490063863636365e-05,1.2833728636363636e-05,1.3177393409090907e-05,2023,3,2,3,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2023-03-02,1.1459069545454546e-05,1.180273431818182e-05,1.2146399090909092e-05,1.2490063863636365e-05,1.2833728636363636e-05,2023,3,2,3,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2023-03-02,1.1115404772727271e-05,1.1459069545454546e-05,1.180273431818182e-05,1.2146399090909092e-05,1.2490063863636365e-05,2023,3,2,3,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2023-03-03,2.6715195e-05,1.1115404772727271e-05,1.1459069545454546e-05,1.180273431818182e-05,1.2146399090909092e-05,2023,3,3,4,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2023-03-03,4.265865e-05,2.6715195e-05,1.1115404772727271e-05,1.1459069545454546e-05,1.180273431818182e-05,2023,3,3,4,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2023-03-03,1.077174e-05,4.265865e-05,2.6715195e-05,1.1115404772727271e-05,1.1459069545454546e-05,2023,3,3,4,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2023-03-03,1.077174e-05,1.077174e-05,4.265865e-05,2.6715195e-05,1.1115404772727271e-05,2023,3,3,4,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2023-03-04,3.342346428571429e-05,1.077174e-05,1.077174e-05,4.265865e-05,2.6715195e-05,2023,3,4,5,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2023-03-04,3.5732260714285714e-05,3.342346428571429e-05,1.077174e-05,1.077174e-05,4.265865e-05,2023,3,4,5,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2023-03-04,3.804105714285714e-05,3.5732260714285714e-05,3.342346428571429e-05,1.077174e-05,1.077174e-05,2023,3,4,5,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2023-03-04,4.0349853571428575e-05,3.804105714285714e-05,3.5732260714285714e-05,3.342346428571429e-05,1.077174e-05,2023,3,4,5,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2023-03-05,3.111466785714285e-05,4.0349853571428575e-05,3.804105714285714e-05,3.5732260714285714e-05,3.342346428571429e-05,2023,3,5,6,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2023-03-05,2.8805871428571423e-05,3.111466785714285e-05,4.0349853571428575e-05,3.804105714285714e-05,3.5732260714285714e-05,2023,3,5,6,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2023-03-05,2.6497075e-05,2.8805871428571423e-05,3.111466785714285e-05,4.0349853571428575e-05,3.804105714285714e-05,2023,3,5,6,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2023-03-05,2.7391422e-05,2.6497075e-05,2.8805871428571423e-05,3.111466785714285e-05,4.0349853571428575e-05,2023,3,5,6,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2023-03-06,2.8285769e-05,2.7391422e-05,2.6497075e-05,2.8805871428571423e-05,3.111466785714285e-05,2023,3,6,0,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2023-03-06,2.7047805e-05,2.8285769e-05,2.7391422e-05,2.6497075e-05,2.8805871428571423e-05,2023,3,6,0,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2023-03-06,6.0225725e-06,2.7047805e-05,2.8285769e-05,2.7391422e-05,2.6497075e-05,2023,3,6,0,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2023-03-06,3.2605192e-05,6.0225725e-06,2.7047805e-05,2.8285769e-05,2.7391422e-05,2023,3,6,0,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2023-03-07,1.5606242e-05,3.2605192e-05,6.0225725e-06,2.7047805e-05,2.8285769e-05,2023,3,7,1,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2023-03-07,4.380924e-06,1.5606242e-05,3.2605192e-05,6.0225725e-06,2.7047805e-05,2023,3,7,1,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2023-03-07,2.1151203e-05,4.380924e-06,1.5606242e-05,3.2605192e-05,6.0225725e-06,2023,3,7,1,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2023-03-07,4.380924e-06,2.1151203e-05,4.380924e-06,1.5606242e-05,3.2605192e-05,2023,3,7,1,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2023-03-08,1.4893426777777778e-05,4.380924e-06,2.1151203e-05,4.380924e-06,1.5606242e-05,2023,3,8,2,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2023-03-08,1.4180611555555555e-05,1.4893426777777778e-05,4.380924e-06,2.1151203e-05,4.380924e-06,2023,3,8,2,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2023-03-08,1.3467796333333334e-05,1.4180611555555555e-05,1.4893426777777778e-05,4.380924e-06,2.1151203e-05,2023,3,8,2,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2023-03-08,1.2754981111111113e-05,1.3467796333333334e-05,1.4180611555555555e-05,1.4893426777777778e-05,4.380924e-06,2023,3,8,2,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2023-03-09,1.204216588888889e-05,1.2754981111111113e-05,1.3467796333333334e-05,1.4180611555555555e-05,1.4893426777777778e-05,2023,3,9,3,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2023-03-09,1.1329350666666666e-05,1.204216588888889e-05,1.2754981111111113e-05,1.3467796333333334e-05,1.4180611555555555e-05,2023,3,9,3,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2023-03-09,1.0616535444444443e-05,1.1329350666666666e-05,1.204216588888889e-05,1.2754981111111113e-05,1.3467796333333334e-05,2023,3,9,3,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2023-03-09,9.903720222222224e-06,1.0616535444444443e-05,1.1329350666666666e-05,1.204216588888889e-05,1.2754981111111113e-05,2023,3,9,3,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2023-03-10,3.523153e-06,9.903720222222224e-06,1.0616535444444443e-05,1.1329350666666666e-05,1.204216588888889e-05,2023,3,10,4,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2023-03-10,1.1958686e-05,3.523153e-06,9.903720222222224e-06,1.0616535444444443e-05,1.1329350666666666e-05,2023,3,10,4,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2023-03-10,9.190905e-06,1.1958686e-05,3.523153e-06,9.903720222222224e-06,1.0616535444444443e-05,2023,3,10,4,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2023-03-10,6.533251e-06,9.190905e-06,1.1958686e-05,3.523153e-06,9.903720222222224e-06,2023,3,10,4,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2023-03-11,2.0454278e-05,6.533251e-06,9.190905e-06,1.1958686e-05,3.523153e-06,2023,3,11,5,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2023-03-11,9.802718e-06,2.0454278e-05,6.533251e-06,9.190905e-06,1.1958686e-05,2023,3,11,5,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2023-03-11,2.9615341e-05,9.802718e-06,2.0454278e-05,6.533251e-06,9.190905e-06,2023,3,11,5,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2023-03-11,3.3854456e-05,2.9615341e-05,9.802718e-06,2.0454278e-05,6.533251e-06,2023,3,11,5,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2023-03-12,3.2612057e-05,3.3854456e-05,2.9615341e-05,9.802718e-06,2.0454278e-05,2023,3,12,6,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2023-03-12,2.2826089e-05,3.2612057e-05,3.3854456e-05,2.9615341e-05,9.802718e-06,2023,3,12,6,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2023-03-12,1.7274246e-05,2.2826089e-05,3.2612057e-05,3.3854456e-05,2.9615341e-05,2023,3,12,6,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2023-03-12,2.5478637e-05,1.7274246e-05,2.2826089e-05,3.2612057e-05,3.3854456e-05,2023,3,12,6,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2023-03-13,2.4810111882352945e-05,2.5478637e-05,1.7274246e-05,2.2826089e-05,3.2612057e-05,2023,3,13,0,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2023-03-13,2.458727017647059e-05,2.4810111882352945e-05,2.5478637e-05,1.7274246e-05,2.2826089e-05,2023,3,13,0,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2023-03-13,2.525579529411765e-05,2.458727017647059e-05,2.4810111882352945e-05,2.5478637e-05,1.7274246e-05,2023,3,13,0,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2023-03-13,2.5032953588235292e-05,2.525579529411765e-05,2.458727017647059e-05,2.4810111882352945e-05,2.5478637e-05,2023,3,13,0,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2023-03-14,2.436442847058824e-05,2.5032953588235292e-05,2.525579529411765e-05,2.458727017647059e-05,2.4810111882352945e-05,2023,3,14,1,73,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
